# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.199766,  0.518943, -1.785543, -0.036198,  0.017871
 -0.199522,  0.470561, -2.215131, -0.021988,  0.054134
 -0.199277,  0.410229, -2.425469, -0.000195,  0.090960
 -0.199033,  0.337342, -2.373615,  0.026945,  0.125060
 -0.198789,  0.250043, -2.056279,  0.056779,  0.153300
 -0.198545,  0.145231, -1.514178,  0.086496,  0.173036
 -0.198301,  0.019794, -0.826774,  0.113379,  0.182393
 -0.198057, -0.127246, -0.097415,  0.135034,  0.180468
 -0.197813, -0.292225,  0.567929,  0.149574,  0.167426
 -0.197568, -0.464687,  1.082692,  0.155740,  0.144486
 -0.197324, -0.626448,  1.396365,  0.152963,  0.113775
 -0.197080, -0.752856,  1.501460,  0.141357,  0.078090
 -0.196836, -0.816791,  1.429582,  0.121668,  0.040590
 -0.196592, -0.794902,  1.238643,  0.095172,  0.004448
 -0.196348, -0.674428,  0.995416,  0.063547, -0.027482
 -0.196104, -0.458332,  0.758287,  0.028732, -0.052951
 -0.195859, -0.166871,  0.564447, -0.007216, -0.070508
 -0.195615,  0.165148,  0.424270, -0.042260, -0.079598
 -0.195371,  0.494818,  0.323634, -0.074508, -0.080547
 -0.195127,  0.779651,  0.232932, -0.102317, -0.074443
 -0.194883,  0.985899,  0.119861, -0.124379, -0.062942
 -0.194639,  1.094490, -0.037714, -0.139794, -0.048027
 -0.194395,  1.103190, -0.242510, -0.148106, -0.031756
 -0.194150,  1.024899, -0.474973, -0.149335, -0.016033
 -0.193906,  0.883173, -0.697829, -0.143963, -0.002431
 -0.193662,  0.706567, -0.866509, -0.132904,  0.007924
 -0.193418,  0.523242, -0.941750, -0.117439,  0.014389
 -0.193174,  0.356767, -0.899991, -0.099127,  0.016782
 -0.192930,  0.223492, -0.738525, -0.079682,  0.015304
 -0.192686,  0.131591, -0.474724, -0.060845,  0.010432
 -0.192441,  0.081675, -0.140783, -0.044246,  0.002809
 -0.192197,  0.068556,  0.223544, -0.031272, -0.006863
 -0.191953,  0.083336,  0.577897, -0.022958, -0.017893
 -0.191709,  0.114974,  0.886509, -0.019915, -0.029648
 -0.191465,  0.150970,  1.121263, -0.022286, -0.041562
 -0.191221,  0.177489,  1.262985, -0.029756, -0.053115
 -0.190977,  0.179626,  1.301675, -0.041594, -0.063810
 -0.190732,  0.142560,  1.236352, -0.056735, -0.073136
 -0.190488,  0.054059,  1.074989, -0.073882, -0.080550
 -0.190244, -0.091891,  0.834591, -0.091623, -0.085473
 -0.190000, -0.291476,  0.540898, -0.108538, -0.087313
